73882,Longueur [mm],195 mm
73882,Largeur [mm],90 mm
73882,Hauteur [mm],90 mm
73882,Poids [kg],445 g
73882,Type de filtre,Cartouche filtrante
72299,Diamètre [mm],107 mm
72299,Hauteur [mm],124 mm
72299,Poids [kg],0,36 kg
72299,Poids [kg],360 g
72299,Type de filtre,Filtre de conduite
72299,Ø admission [mm],8 mm
72299,Ø Sortie [mm],9 mm
73884,Longueur [mm],190 mm
73884,Largeur [mm],130 mm
73884,Hauteur [mm],130 mm
73884,Poids [kg],402 g
73884,Type de filtre,Cartouche filtrante
72298,Hauteur [mm],178 mm
72298,Poids [kg],0,32 kg
72298,Filetage de raccordement,10
72298,Diamètre extérieur [mm],136 mm
72298,Poids [kg],320 g
72298,Type de filtre,Cartouche filtrante
74045,Longueur [mm],315 mm
74045,Largeur [mm],95 mm
74045,Hauteur [mm],95 mm
74045,Poids [kg],380 g
74045,Type de filtre,Cartouche filtrante
72241,Type de filtre,Filtre de conduite
72241,Hauteur [mm],164 mm
72241,Diamètre extérieur [mm],62 mm
72241,Ø admission [mm],8 mm
72241,Ø Sortie [mm],8 mm
74044,Longueur [mm],160 mm
74044,Largeur [mm],160 mm
74044,Hauteur [mm],180 mm
74044,Poids [kg],450 g
74044,Type de filtre,Cartouche filtrante
74360,Type de filtre,avec vis de vidange d'eau, avec raccord pour capteur d'eau
74360,Matériau du boîtier,Matière plastique
74360,Longueur [mm],135 mm
74360,Largeur [mm],136 mm
74360,Hauteur [mm],197 mm
74360,Article complémentaire/Info complémentaire,avec support
74360,Tuyau-Ø [mm],10 mm
74360,Poids [kg],0,645 kg
77076,Hauteur [mm],100 mm
77076,Filetage,M12 P1.5
77076,Diamètre extérieur [mm],88 mm
77076,Type de filtre,Filtre vissé
77226,Hauteur [mm],251 mm
77226,Diamètre extérieur [mm],55 mm
77226,Type de filtre,Filtre de conduite
77226,Filetage entrée,14mm
77226,Filetage sortie,8mm
77227,Hauteur [mm],276 mm
77227,Diamètre extérieur [mm],81 mm
77227,Type de filtre,Filtre de conduite
77227,Filetage entrée,8mm
77227,Filetage sortie,10mm
77225,Hauteur [mm],127 mm
77225,Diamètre extérieur [mm],91 mm
77225,Type de filtre,Filtre de conduite, sans palpeur de niveau
77228,Hauteur [mm],205 mm
77228,Type de filtre,Filtre de conduite
77228,Diamètre extérieur 1 [mm],90 mm
77228,Diamètre extérieur 2 [mm],85 mm
77075,Hauteur [mm],160 mm
77075,Diamètre extérieur [mm],60 mm
77075,Type de filtre,Filtre de conduite
77075,Diamètre intérieur 1 [mm],8 mm
77234,Hauteur [mm],134 mm
77234,Diamètre extérieur [mm],72 mm
77234,Type de filtre,Cartouche filtrante
77232,Hauteur [mm],120 mm
77232,Diamètre extérieur [mm],92 mm
77232,Type de filtre,Filtre de conduite
77231,Hauteur [mm],130 mm
77231,Diamètre extérieur [mm],88 mm
77231,Type de filtre,Filtre de conduite
77231,Filetage entrée,8mm
77231,Filetage sortie,8mm
77236,Hauteur [mm],124 mm
77236,Diamètre intérieur [mm],10 mm
77236,Type de filtre,Cartouche filtrante
77236,Diamètre extérieur 1 [mm],94 mm
77236,Diamètre extérieur 2 [mm],77 mm
77229,Hauteur [mm],137 mm
77229,Diamètre intérieur [mm],12 mm
77229,Type de filtre,Cartouche filtrante
77229,Diamètre extérieur 1 [mm],80 mm
77229,Diamètre extérieur 2 [mm],77 mm
77237,Hauteur [mm],214 mm
77237,Diamètre extérieur [mm],95 mm
77237,Type de filtre,Filtre de conduite
77230,Hauteur [mm],164 mm
77230,Diamètre extérieur [mm],61 mm
77230,Type de filtre,Filtre de conduite
77230,Filetage entrée,8mm
77230,Filetage sortie,8mm
77233,Hauteur [mm],260 mm
77233,Diamètre extérieur [mm],55 mm
77233,Type de filtre,Filtre de conduite
77235,Hauteur [mm],131 mm
77235,Type de filtre,Filtre de conduite
77235,Diamètre extérieur 1 [mm],80 mm
77235,Diamètre extérieur 2 [mm],88 mm
77235,Filetage entrée,8mm
77235,Filetage sortie,8mm
77238,Hauteur [mm],124 mm
77238,Diamètre extérieur [mm],92 mm
77238,Type de filtre,Filtre de conduite
77239,Hauteur [mm],214 mm
77239,Diamètre extérieur [mm],95 mm
77239,Type de filtre,Filtre de conduite
77239,Filetage entrée,10mm
77239,Filetage sortie,10mm
77241,Hauteur [mm],151 mm
77241,Diamètre intérieur [mm],10 mm
77241,Type de filtre,Cartouche filtrante
77241,Diamètre extérieur 1 [mm],76 mm
77241,Diamètre extérieur 2 [mm],93 mm
77242,Hauteur [mm],138 mm
77242,Diamètre extérieur [mm],55 mm
77242,Type de filtre,Filtre de conduite
77240,Hauteur [mm],183 mm
77240,Filetage,M16x1.5mm
77240,Diamètre extérieur [mm],85 mm
77240,Type de filtre,Filtre vissé
77244,Hauteur [mm],124 mm
77244,Diamètre extérieur [mm],86 mm
77244,Type de filtre,Filtre de conduite, avec capteur d'eau
77246,Hauteur [mm],116 mm
77246,Diamètre intérieur [mm],19 mm
77246,Diamètre extérieur [mm],83 mm
77246,Type de filtre,Cartouche filtrante
77305,Hauteur [mm],132 mm
77305,Diamètre extérieur [mm],87 mm
77305,Type de filtre,Filtre de conduite, sans palpeur de niveau
77305,Filetage entrée,8mm
77305,Filetage sortie,8mm
77243,Hauteur [mm],168 mm
77243,Diamètre intérieur [mm],9 mm
77243,Type de filtre,Cartouche filtrante
77243,Diamètre extérieur 1 [mm],93 mm
77243,Diamètre extérieur 2 [mm],77 mm
77245,Hauteur [mm],200 mm
77245,Type de filtre,Filtre de conduite
77245,Diamètre extérieur 1 [mm],88 mm
77245,Diamètre extérieur 2 [mm],80 mm
77251,Hauteur [mm],180 mm
77251,Filetage,M14x1.5mm
77251,Type de filtre,Filtre de conduite
77251,Diamètre extérieur 1 [mm],90 mm
77251,Diamètre extérieur 2 [mm],85 mm
77247,Hauteur [mm],256 mm
77247,Diamètre extérieur [mm],55 mm
77247,Type de filtre,Filtre de conduite
77248,Hauteur [mm],72 mm
77248,Type de filtre,Cartouche filtrante
77248,Diamètre extérieur 1 [mm],107 mm
77248,Diamètre extérieur 2 [mm],111 mm
77248,Diamètre intérieur 1 [mm],24 mm
77248,Diamètre intérieur 2 [mm],19 mm
77249,Hauteur [mm],135 mm
77249,Diamètre intérieur [mm],10 mm
77249,Type de filtre,Cartouche filtrante
77249,Diamètre extérieur 1 [mm],93 mm
77249,Diamètre extérieur 2 [mm],76 mm
77252,Hauteur [mm],302 mm
77252,Diamètre extérieur [mm],55 mm
77252,Type de filtre,Filtre de conduite
77252,Filetage entrée,7,95mm
77252,Filetage sortie,7,95mm
77419,Hauteur [mm],159 mm
77419,Diamètre extérieur [mm],103 mm
77419,Type de filtre,Filtre de conduite
77420,Hauteur [mm],143 mm
77420,Diamètre extérieur [mm],89 mm
77420,Type de filtre,Filtre de conduite
77401,Hauteur [mm],118 mm
77401,Diamètre extérieur [mm],91 mm
77401,Type de filtre,Filtre de conduite
77748,Hauteur [mm],59 mm
77748,Diamètre extérieur [mm],57 mm
77748,Type de filtre,Filtre de conduite
77748,Diamètre intérieur 1 [mm],4 mm
77750,Hauteur [mm],52 mm
77750,Diamètre intérieur [mm],11 mm
77750,Diamètre extérieur [mm],100 mm
77750,Type de filtre,Cartouche filtrante
77751,Hauteur [mm],112 mm
77751,Diamètre intérieur [mm],22 mm
77751,Diamètre extérieur [mm],89 mm
77751,Type de filtre,Cartouche filtrante
77882,Type de filtre,Filtre vissé
77882,Hauteur [mm],177 mm
77882,Diamètre extérieur [mm],88 mm
77882,Taraudage/Filetage 1,M16X1.5-6H
77882,Taraudage/Filetage 2,Nut Size M8x1.0
77547,Hauteur [mm],100 mm
77547,Diamètre extérieur [mm],66 mm
77547,Type de filtre,Cartouche filtrante
77547,Diamètre intérieur 1 [mm],11 mm
77548,Hauteur [mm],51 mm
77548,Diamètre extérieur [mm],70 mm
77548,Type de filtre,Cartouche filtrante
77548,Diamètre intérieur 1 [mm],19 mm
77548,Diamètre intérieur 2 [mm],19 mm
77885,Type de filtre,Filtre de conduite
77885,Largeur [mm],113 mm
77885,Hauteur [mm],187 mm
77885,Diamètre extérieur [mm],76 mm
77885,Ø admission [mm],8 mm
77885,Ø Sortie [mm],8 mm
77749,Hauteur [mm],80 mm
77749,Diamètre intérieur [mm],19 mm
77749,Type de filtre,Cartouche filtrante
77749,Diamètre extérieur 1 [mm],106 mm
77749,Diamètre extérieur 2 [mm],97 mm
77886,Type de filtre,Filtre vissé
77886,Hauteur [mm],87 mm
77886,Diamètre extérieur [mm],85 mm
77886,Taraudage/Filetage 1,3/4"x16UNF
77887,Type de filtre,Filtre vissé
77887,Hauteur [mm],122 mm
77887,Diamètre extérieur [mm],68 mm
77887,Diamètre intérieur 1 [mm],65 mm
77887,Diamètre intérieur 2 [mm],58 mm
77887,Taraudage/Filetage 1,3/4 - 16 UNF - 2B
77887,Taraudage/Filetage 2,M 36 x 1.5 - 6H
77888,Type de filtre,Filtre vissé, avec raccord pour capteur d'eau
77888,Hauteur [mm],129 mm
77888,Type de carburant,Diesel
77888,Diamètre extérieur [mm],90 mm
77888,Taraudage/Filetage 1,3/4"X16UNF
77888,Taraudage/Filetage 2,Nut Size M36X1.5
78237,Type de filtre,Filtres de longue durée
78237,Hauteur [mm],104 mm
78237,Type de carburant,Essence
78237,Diamètre extérieur [mm],95 mm
78237,Diamètre intérieur 1 [mm],47 mm
77884,Type de filtre,Filtre de conduite
77884,Hauteur [mm],122 mm
77884,Diamètre extérieur [mm],60 mm
77884,Ø admission [mm],8 mm
77884,Ø Sortie [mm],8 mm
78238,Type de filtre,Cartouche filtrante
78238,Hauteur [mm],101 mm
78238,Diamètre intérieur [mm],9 mm
78238,Diamètre extérieur [mm],85 mm
78236,Type de filtre,Filtre de conduite
78236,Hauteur [mm],105 mm
78236,Diamètre intérieur [mm],105 mm
78236,Diamètre extérieur [mm],137 mm
78236,Ø admission [mm],14 mm
78236,Ø Sortie [mm],13 mm
77889,Type de filtre,Filtre vissé
77889,Hauteur [mm],110 mm
77889,Diamètre extérieur [mm],105 mm
77889,Taraudage/Filetage 1,M20X1.5
77889,Taraudage/Filetage 2,M36x1.5
77883,Type de filtre,Filtre de conduite
77883,Hauteur [mm],164 mm
77883,Diamètre extérieur [mm],59 mm
77883,Ø admission [mm],8 mm
77883,Ø Sortie [mm],8 mm
78239,Type de filtre,Filtre vissé
78239,Hauteur [mm],139 mm
78239,Diamètre extérieur [mm],82 mm
78239,Taraudage/Filetage 1,M16x1.5
78239,Taraudage/Filetage 2,Nut Size M10x1,5
78240,Type de filtre,Filtre de conduite
78240,Hauteur [mm],99 mm
78240,Diamètre intérieur [mm],99 mm
78240,Diamètre extérieur [mm],116 mm
78240,Ø admission [mm],7,9 mm
78240,Ø Sortie [mm],7,9 mm
78241,Type de filtre,Filtres de longue durée
78241,Hauteur [mm],130 mm
78241,Diamètre intérieur [mm],40 mm
78241,Diamètre extérieur [mm],81 mm
78245,Type de filtre,Filtre de conduite, avec raccord pour capteur d'eau
78245,Hauteur [mm],127 mm
78245,Diamètre extérieur [mm],93 mm
78245,Ø admission [mm],10 mm
78245,Ø Sortie [mm],10 mm
78245,Diamètre 2[mm],8 mm
78244,Type de filtre,Filtre de conduite, sans raccord pour capteur d'eau
78244,Hauteur [mm],137 mm
78244,Diamètre extérieur [mm],97 mm
78244,Ø admission [mm],10 mm
78244,Ø Sortie [mm],10 mm
78242,Type de filtre,Filtre de conduite
78242,Hauteur [mm],126 mm
78242,Ø admission [mm],8 mm
78242,Ø Sortie [mm],8 mm
78242,Diamètre 1 [mm],63 mm
78242,Diamètre 2[mm],55 mm
78243,Type de filtre,Filtre de conduite, sans raccord pour capteur d'eau
78243,Hauteur [mm],136 mm
78243,Diamètre extérieur [mm],97 mm
78243,Ø admission [mm],10 mm
78243,Ø Sortie [mm],10 mm
78246,Type de filtre,Cartouche filtrante
78246,Hauteur [mm],77 mm
78246,Diamètre intérieur [mm],22 mm
78246,Diamètre extérieur [mm],82 mm
78247,Type de filtre,Cartouche filtrante
78247,Hauteur [mm],84 mm
78247,Diamètre intérieur [mm],27 mm
78247,Diamètre extérieur [mm],106 mm
78247,Diamètre extérieur 2 [mm],93 mm
80170,Type de filtre,Filtre vissé
80170,Hauteur [mm],137 mm
80170,Type de carburant,Diesel
80170,Diamètre extérieur [mm],71 mm
81100,Type de filtre,Filtre de conduite
81100,Diamètre extérieur 1 [mm],85 mm
81100,Ø Sortie [mm],8 mm
81100,Filetage,8 mm
81100,Hauteur [mm],200 mm
82491,Type de filtre,Filtre vissé
82491,Endroit d'assemblage,Dans le réservoir de carburant
82491,Hauteur [mm],122 mm
82400,Type de filtre,Cartouche filtrante
82400,Diamètre [mm],85,2 mm
82400,Hauteur [mm],183 mm
82400,Diamètre intérieur 2 [mm],37 mm
82400,pour numéro OE,1873018
82400,Poids net [kg],187 g
82400,Hauteur de l'emballage [cm],19 cm
82400,Longueur de l'emballage [cm],9,5 cm
82400,Largeur de l'emballage [cm],9,5 cm
82508,Type de filtre,Filtre vissé
82508,Endroit d'assemblage,Dans le réservoir de carburant
82508,Hauteur [mm],99 mm
82508,Diamètre intérieur [mm],10 mm
82508,Diamètre extérieur [mm],86 mm
82428,Type de filtre,Filtre vissé
82428,Endroit d'assemblage,Dans le réservoir de carburant
82428,Hauteur [mm],152 mm
82546,Type de filtre,Filtre vissé, pour des pressions élevées
82546,Règlement européen sur la sécurité des produits (GPSR),IEC 60417-6183 expertise mécanique requise
82546,Hauteur [mm],262 mm
82546,Filetage,M32x1.5
82546,Diamètre extérieur [mm],108 mm
82546,Diamètre intérieur de la bague d’étanchéité,93 mm
82546,Diamètre extérieur de la bague d’étanchéité,103 mm
82542,Type de filtre,Cartouche filtrante
82542,Règlement européen sur la sécurité des produits (GPSR),IEC 60417-6183 expertise mécanique requise
82542,Article complémentaire/Info complémentaire,avec joint d'étanchéite
82542,Hauteur [mm],103 mm
82542,Diamètre intérieur [mm],13 mm
82542,Diamètre extérieur [mm],92 mm
82542,Diamètre intérieur 1 [mm],28 mm
82562,Type de filtre,Cartouche filtrante
82562,Règlement européen sur la sécurité des produits (GPSR),IEC 60417-6183 expertise mécanique requise
82562,Article complémentaire/Info complémentaire,avec joint d'étanchéite
82562,Hauteur [mm],174 mm
82562,Diamètre intérieur [mm],14 mm
82562,Diamètre extérieur [mm],95 mm
82558,Type de filtre,Filtre vissé
82558,Règlement européen sur la sécurité des produits (GPSR),IEC 60417-6183 expertise mécanique requise
82558,Article complémentaire/Info complémentaire,avec joint d'étanchéite
82558,Hauteur [mm],158 mm
82558,Diamètre extérieur [mm],108 mm
82558,Filetage sortie,1-14 UNS
82821,Type de filtre,Cartouche filtrante
82821,Longueur [mm],315 mm
82821,Largeur [mm],95 mm
82821,Hauteur [mm],95 mm
82821,Poids [kg],380 g
82563,Type de filtre,Filtre de conduite
82563,Règlement européen sur la sécurité des produits (GPSR),IEC 60417-6183 expertise mécanique requise
82563,Hauteur [mm],100 mm
82563,Diamètre extérieur [mm],86 mm
82563,Ø admission [mm],10 mm
82563,Ø Sortie [mm],8 mm
82822,Type de filtre,Cartouche filtrante
82822,Longueur [mm],315 mm
82822,Largeur [mm],95 mm
82822,Hauteur [mm],95 mm
82822,Poids [kg],380 g
83045,Type de filtre,Cartouche filtrante
83045,Longueur [mm],145 mm
83045,Largeur [mm],145 mm
83045,Hauteur [mm],160 mm
83045,Poids [kg],320 g
82825,Type de filtre,Cartouche filtrante
82826,Type de filtre,Cartouche filtrante
83207,Type de filtre,Cartouche filtrante
83207,Longueur [mm],220 mm
83207,Largeur [mm],150 mm
83207,Hauteur [mm],95 mm
83207,Poids [kg],393 g
82824,Type de filtre,Cartouche filtrante
83206,Type de filtre,Cartouche filtrante
83206,Longueur [mm],305 mm
83206,Largeur [mm],170 mm
83206,Hauteur [mm],150 mm
83206,Poids [kg],671 g
84402,Type de filtre,Filtre de conduite
85592,Type de filtre,Cartouche filtrante
85592,Longueur [mm],220 mm
85592,Largeur [mm],170 mm
85592,Hauteur [mm],310 mm
85592,Poids [kg],890 g
89347,Type de filtre,Filtre de conduite
89347,Diamètre [mm],55 mm
89347,Hauteur [mm],310 mm
89347,Ø admission [mm],8 mm
89347,Ø Sortie [mm],8 mm
89347,Hauteur de l'emballage [cm],31,5 cm
89347,Poids net [kg],370 g
89347,Largeur de l'emballage [cm],7,5 cm
89347,Longueur de l'emballage [cm],7,5 cm
89393,Type de filtre,Filtre de conduite
89393,Diamètre [mm],81 mm
89393,Hauteur [mm],182 mm
89393,Ø admission [mm],8 mm
89393,Ø Sortie [mm],8 mm
89393,Hauteur de l'emballage [cm],18,5 cm
89393,Poids net [kg],469 g
89393,Longueur de l'emballage [cm],8,5 cm
89393,Largeur de l'emballage [cm],8,5 cm
89634,Type de filtre,Filtre de conduite, avec vis de vidange d'eau, avec raccord pour capteur d'eau
31861,Matériel,Polyester, Néoprène (polychloroprène)
31861,Couleur,noir
31861,Largeur [mm],10 mm
31861,Longueur [mm],725 mm
31861,Longueur externe [mm],735 mm
31870,Matériel,Polyester, Néoprène (polychloroprène)
31870,Couleur,noir
31870,Largeur [mm],10 mm
31870,Longueur [mm],950 mm
31870,Longueur externe [mm],960 mm
31902,Matériel,Polyester, Néoprène (polychloroprène)
31902,Couleur,noir
31902,Largeur [mm],10 mm
31902,Longueur [mm],737 mm
31902,Longueur externe [mm],747 mm
31918,Matériel,PA (polyamide), Néoprène (polychloroprène)
31918,Couleur,noir
31918,Largeur [mm],13 mm
31918,Longueur [mm],975 mm
31918,Longueur externe [mm],990 mm
31942,Matériel,PA (polyamide), Néoprène (polychloroprène)
31942,Couleur,noir
31942,Largeur [mm],13 mm
31942,Longueur [mm],1 400 mm
31942,Longueur externe [mm],1 415 mm
38426,Courroies,à flancs nus
38426,Matériel,EPDM (éthylène-propylène-diène-caoutchouc)
38426,Longueur [mm],685 mm
38426,Largeur [mm],11,5 mm
38426,Largeur [mm],11 mm
51052,Longueur [mm],1 925 mm
51052,Largeur [mm],13 mm
51052,Courroies,à flancs nus, dentée
56431,Longueur [mm],900 mm
56431,Largeur [mm],10 mm
56431,Courroies,à flancs nus, dentée
56442,Longueur [mm],750 mm
56442,Largeur [mm],10 mm
56442,Courroies,à flancs nus, dentée
56450,Longueur [mm],875 mm
56450,Largeur [mm],13 mm
56450,Courroies,à flancs nus, dentée
56465,Longueur [mm],1 250 mm
56465,Largeur [mm],10 mm
56465,Courroies,à flancs nus, dentée
61771,Longueur [mm],935 mm
61771,Largeur [mm],10 mm
61771,Courroies,à flancs nus, dentée
63166,Périphériques entraînés,Alternateur
63166,Longueur [mm],675 mm
63166,Largeur [mm],10 mm
63166,Courroies,à flancs nus, dentée
63166,Matériaux de base,CR (caoutchouc chloroprène)
63166,Matériau de courroie,Tissu en polyester
72829,Matériau de câble de traction,Polyester
72829,Matériau de courroie,Néoprène (polychloroprène)
72829,Couleur,noir
72829,Largeur [mm],10 mm
72829,Longueur [mm],975 mm
72829,Longueur externe [mm],985 mm
72845,Matériau de câble de traction,Polyester
72845,Matériau de courroie,Néoprène (polychloroprène)
72845,Couleur,noir
72845,Largeur [mm],10 mm
72845,Longueur [mm],813 mm
72845,Longueur externe [mm],823 mm
72867,Matériau de câble de traction,Polyester
72867,Matériau de courroie,Néoprène (polychloroprène)
72867,Couleur,noir
72867,Largeur [mm],13 mm
72867,Longueur [mm],1 200 mm
72867,Longueur externe [mm],1 215 mm
88265,Longueur [mm],763 mm
88265,Largeur [mm],10 mm
88265,Courroies,à flancs nus, dentée
89526,Longueur [mm],2 025 mm
89526,Largeur [mm],13 mm
89526,Courroies,à flancs nus, dentée
65598,Type de fonctionnement,électrique
65598,Voltage [V],12 V
22602,Véhicule avec direction à gauche ou à droite,pour direction à droite/à gauche
22602,Type de fonctionnement,hydraulique
22602,Pression [bar],100 bar
34878,Nombre d'entrées/sorties,2
34878,Nombre de gorges,7
34878,Montage d'origine,ZF
34878,Véhicule avec direction à gauche ou à droite,pour direction à droite/à gauche
34878,Filetage raccord de retour,M16x1,5
34878,Type de fonctionnement,hydraulique
34878,Poulie pour courroies - Ø [mm],97 mm
34878,Distance entre adaptateur et pompe [mm],37 mm
34878,Diamètre du raccord port à vide [mm],19 mm
41593,Type de fonctionnement,hydraulique
41593,Genre de pompe,Pompe jumelée
41593,Sens de rotation,Rotation dans le sens inverse des aiguilles d'une montre
41593,Nombre de trous de fixation,3
41593,Type de soupape,Valve de limitation de pression
42686,Forme de l'adaptateur,triangulaire
42686,Montage d'origine,ZF
42686,Filetage raccord conduite de pression,M16x1,5
42686,Type de fonctionnement,hydraulique
42686,Distance entre adaptateur et pompe [mm],32 mm
42686,Espace entre les trous de fixation [mm],80 mm
42686,Diamètre des points de fixation [mm],8 mm
42686,pour numéro OE,3 405 196
42686,pour numéro OE,3405196
59128,Article complémentaire / Info complémentaire 2,avec adaptateur
59128,Montage d'origine,LUK
59128,Type de fonctionnement,hydraulique
63858,Longueur [mm],160 mm
63858,Largeur [mm],120 mm
63858,Hauteur [mm],120 mm
63858,Poids [kg],1 678 g
82801,Longueur [mm],235 mm
82801,Poids [kg],1 380 g
82801,Largeur [mm],165 mm
82801,Hauteur [mm],165 mm
17488,Longueur [mm],682 mm
17488,Filetage,M20 x 1,5
17488,Denture extérieure, côté roue,23
17488,Diamètre 1 [mm],83,7 mm
22699,Longueur [mm],931 mm
22699,Denture extérieure, côté roue,25
22699,Denture extérieure, côté différentiel,25
22699,Nombre de dents, anneau ABS,48
22719,Longueur [mm],897 mm
22719,Denture extérieure, côté roue,26
22719,Denture extérieure, côté différentiel,23
22733,Longueur [mm],634 mm
22733,Denture extérieure, côté roue,29
22733,Denture extérieure, côté différentiel,27
24415,Type d'entraînement,Boîte de vitesses manuelle à 6 vitesses
24415,Endroit d'assemblage,Essieu avant droit
24415,Longueur [mm],972 mm
24415,Denture extérieure, côté roue,29
24415,Denture extérieure, côté différentiel,39
34295,Longueur [mm],800 mm
34295,Denture extérieure, côté roue,21
34295,Diamètre 1 [mm],77 mm
34295,Denture extérieure, côté différentiel,22
34295,Diamètre 2[mm],65 mm
34304,Longueur [mm],752 mm
34304,Denture extérieure, côté roue,28
34304,Diamètre 1 [mm],100 mm
34304,Denture extérieure, côté différentiel,41
34304,Diamètre 2[mm],89 mm
34326,Longueur [mm],880 mm
34326,Denture extérieure, côté roue,21
34326,Diamètre 1 [mm],75 mm
34326,Denture extérieure, côté différentiel,22
34326,Diamètre 2[mm],70 mm
34347,Longueur [mm],878 mm
34347,Denture extérieure, côté roue,25
34347,Diamètre 1 [mm],87 mm
34347,Denture extérieure, côté différentiel,22
34347,Diamètre 2[mm],72 mm
34359,Longueur [mm],845 mm
34359,Denture extérieure, côté roue,21
34359,Diamètre 1 [mm],87 mm
34359,Denture extérieure, côté différentiel,22
34359,Diamètre 2[mm],72 mm
34377,Longueur [mm],638 mm
34377,Denture extérieure, côté roue,25
34377,Diamètre 1 [mm],100 mm
34377,Denture extérieure, côté différentiel,37
34377,Diamètre 2[mm],89 mm
34394,Longueur [mm],610 mm
34394,Denture extérieure, côté roue,21
34394,Diamètre 1 [mm],77 mm
34407,Longueur [mm],718 mm
34407,Denture extérieure, côté roue,21
34407,Diamètre 1 [mm],87 mm
34407,Denture extérieure, côté différentiel,23
34407,Diamètre 2[mm],79 mm
34407,Nombre de dents, anneau ABS,26
34434,Longueur [mm],1 012 mm
34434,Denture extérieure, côté roue,27
34434,Diamètre 1 [mm],102 mm
34434,Denture extérieure, côté différentiel,39
34434,Diamètre 2[mm],89 mm
34446,Longueur [mm],915 mm
34446,Denture extérieure, côté roue,22
34446,Diamètre 1 [mm],83 mm
34446,Denture extérieure, côté différentiel,22
34446,Diamètre 2[mm],85 mm
34446,Nombre de dents, anneau ABS,29
34464,Longueur [mm],576 mm
34464,Denture extérieure, côté roue,33
34464,Diamètre 1 [mm],92 mm
34464,Denture extérieure, côté différentiel,25
34464,Diamètre 2[mm],86 mm
34479,Longueur [mm],917 mm
34479,Denture extérieure, côté roue,22
34479,Diamètre 1 [mm],81 mm
34479,Denture extérieure, côté différentiel,22
34479,Diamètre 2[mm],85 mm
34497,Longueur [mm],778 mm
34497,Denture extérieure, côté roue,36
34497,Diamètre 1 [mm],81 mm
34497,Diamètre 2[mm],94 mm
40053,Longueur [mm],683 mm
40053,Denture extérieure, côté roue,30
40053,Denture extérieure, côté différentiel,27
40053,Nombre de dents, anneau ABS,48
46284,Longueur [mm],634 mm
46284,Dent.int., côté diff., raccord arbre de connexion,25
46284,Diamètre 1 [mm],95 mm
46284,Diamètre 2[mm],100 mm
46284,Denture extérieure, côté roue,25
51769,Nombre de dents, anneau ABS,48
51769,Diamètre de la bague détanchéité [mm],53 mm
51769,Denture extérieure, côté différentiel,25
51769,Denture extérieure, côté roue,24
51769,Longueur [mm],624 mm
51769,Endroit d'assemblage,Essieu avant gauche
51769,Numéro de composant,BSG 40-350-023
55350,pour numéro OE,UF9T2550X
55350,Longueur [mm],566 mm
55350,Denture extérieure, côté roue,28
55350,Denture extérieure, côté différentiel,29
58194,Denture extérieure, côté roue,21
58194,Denture extérieure, côté différentiel,24
58194,Longueur [mm],618 mm
58194,Nombre de dents, anneau ABS,48
58194,Anneau ABS Ø [mm],101 mm
58194,Diamètre de la bague détanchéité [mm],50 mm
58194,Diamètre de la rotule côté roue [mm],81 mm
58194,Diamètre de la rotule du côté boîte de vitesses [mm],75 mm
58194,Filetage,M20x1.5
58194,Article complémentaire / Info complémentaire 2,avec écrou
60016,Longueur [mm],827 mm
60016,Denture extérieure, côté roue,22
60016,Diamètre 1 [mm],73 mm
60016,Denture extérieure, côté différentiel,22
60016,Diamètre 2[mm],67 mm
65865,Longueur [mm],870 mm
65865,Filetage,M20X1,5
65865,Denture extérieure, côté roue,22
65865,Denture extérieure, côté différentiel,22
65865,Diamètre de la bague détanchéité [mm],51 mm
65865,Nombre de dents, anneau ABS,40
80449,Longueur [mm],612 mm
80449,Denture extérieure, côté roue,21
80449,Denture extérieure, côté différentiel,22
80449,Diamètre 1 [mm],79 mm
80449,Diamètre 2[mm],76,5 mm
82381,Denture extérieure, côté roue,21
82381,Dent. int., côté de diff., connexion boîte,23
82381,Longueur [mm],758 mm
82381,Diamètre de la bague détanchéité [mm],57 mm
82381,Diamètre de la rotule côté roue [mm],86 mm
82381,Diamètre de la rotule du côté boîte de vitesses [mm],79 mm
82381,Filetage,M20x1.5
82381,Article complémentaire / Info complémentaire 2,avec écrou
83876,Longueur [mm],844 mm
83876,Denture extérieure, côté roue,21
83876,Denture extérieure, côté différentiel,22
83876,Denture intérieure, côté roue,22
83876,Diamètre de la rotule côté roue [mm],75 mm
83876,Diamètre de la rotule du côté boîte de vitesses [mm],72 mm
83876,Filetage,M20x1.5
83876,Diamètre de la bague détanchéité [mm],49 mm
83892,Longueur [mm],801 mm
83892,Denture extérieure, côté roue,36
83892,Denture extérieure, côté différentiel,40
83892,Diamètre de la rotule côté roue [mm],98 mm
83892,Diamètre de la rotule du côté boîte de vitesses [mm],98 mm
83892,Filetage,M16x1.5
83892,Denture intérieure côté différentiel (racc. boîte vitesses),40
83892,Diamètre de la bague détanchéité [mm],59 mm
84430,Longueur [mm],557 mm
84430,Denture extérieure, côté roue,30
84430,Denture extérieure, côté différentiel,27
84446,Longueur [mm],583 mm
84446,Denture extérieure, côté roue,25
84446,Denture extérieure, côté différentiel,24
84446,Nombre de dents, anneau ABS,29
84446,Anneau ABS Ø [mm],90 mm
84446,Diamètre de la rotule côté roue [mm],89 mm
84446,Diamètre de la rotule du côté boîte de vitesses [mm],81 mm
84446,Filetage,M24x1.5
84446,Diamètre de la bague détanchéité [mm],58 mm
84446,Longueur 2 [mm],80 mm
